"","Gene","BF","BF_filtered","post_prob","chr","pos"
"7320","PROS1",0.9501,1,0.0671,3,93874288
"7321","HHAT",0.9501,1,0.0671,1,210329026
"7322","BTD",0.9501,1,0.0671,3,15635488
"7323","RBMS3",0.9501,1,0.0671,3,29281445
"7324","DCAF8L1",0.9501,1,0.0671,NA,27979552
"7325","MTMR1",0.9501,1,0.0671,NA,150727271
"7326","RBL1",0.95,1,0.0671,20,36998782
"7327","DHRS7",0.9498,1,0.0671,14,60144854
"7328","APOC3",0.9498,1,0.0671,11,116830583
"7329","C4orf19",0.9495,1,0.0671,4,37590090
"7330","LCE3A",0.9494,1,0.0671,1,152622850
"7331","SBNO2",0.9494,1,0.0671,19,1108230
"7332","DDO",0.9492,1,0.0671,6,110392801
"7333","ZFYVE19",0.9492,1,0.0671,15,40807599
"7334","TMEM98",0.9492,1,0.0671,17,32931401
"7335","AVL9",0.9492,1,0.0671,7,32495726
"7336","HS3ST6",0.9492,1,0.0671,16,1911596
"7337","BARX2",0.9491,1,0.0671,11,129376058
"7338","GATAD2B",0.949,1,0.0671,1,153810206
"7339","PPFIA2",0.9489,1,0.0671,12,81262011
"7340","PRMT9",0.9488,1,0.0671,4,147638545
"7341","ZNF674",0.9488,1,0.0671,NA,46497148
"7342","ADPRH",0.9488,1,0.0671,3,119582246
"7343","NPPB",0.9487,1,0.0671,1,11857662
"7344","PTPRCAP",0.9486,1,0.0671,11,67435777
"7345","TMEM38B",0.9486,1,0.0671,9,105694700
"7346","MMP20",0.9484,1,0.0671,11,102577354
"7347","EIF5AL1",0.9483,1,0.0671,10,79507784
"7348","TTLL6",0.9481,1,0.0671,17,48769006
"7349","CST2",0.9481,1,0.0671,20,23824024
"7350","PROP1",0.9481,1,0.0671,5,177992840
"7351","TRH",0.948,1,0.0671,3,129975816
"7352","YIF1A",0.9478,1,0.0671,11,66284666
"7353","ZNF827",0.9478,1,0.0671,4,145761131
"7354","OR51E2",0.9478,1,0.0671,11,4681750
"7355","COQ7",0.9478,1,0.0671,16,19067550
"7356","SEC14L6",0.9476,1,0.0671,22,30525082
"7357","OR6F1",0.9475,1,0.0671,1,247711884
"7358","TRUB2",0.9473,1,0.0671,9,128309560
"7359","C18orf54",0.9473,1,0.0671,18,54360573
"7360","GJB1",0.9473,1,0.0671,NA,71223744
"7361","ZC3H4",0.9471,1,0.0671,19,47066417
"7362","UBTD2",0.9471,1,0.0671,5,172211934
"7363","CIDEA",0.947,1,0.0671,18,12254384
"7364","ZNF429",0.9469,1,0.0671,19,21529668
"7365","DSC2",0.9469,1,0.0671,18,31068085
"7366","ABHD1",0.9465,1,0.0671,2,27123976
"7367","N4BP2L2",0.9465,1,0.0671,13,32436361
"7368","PSMB10",0.9465,1,0.0671,16,67934589
"7369","ZSCAN4",0.9464,1,0.0671,19,57676233
"7370","CABYR",0.9464,1,0.0671,18,24143118
"7371","IFT27",0.9463,1,0.0671,22,36758324
"7372","TPPP2",0.9463,1,0.0671,14,21030582
"7373","CD58",0.9462,1,0.0671,1,116519240
"7374","CST8",0.946,1,0.0671,20,23491669
"7375","SMC4",0.9459,1,0.0671,3,160400872
"7376","CARD17",0.9459,1,0.0671,11,105099364
"7377","TCTE3",0.9458,1,0.0671,6,169740192
"7378","ZNF684",0.9457,1,0.0671,1,40540634
"7379","BBS9",0.9457,1,0.0671,7,33146255
"7380","MT1H",0.9456,1,0.0671,16,56667203
"7381","OR4D9",0.9456,1,0.0671,11,59514913
"7382","OR5H6",0.9455,1,0.0671,3,98264363
"7383","DNAJB9",0.9455,1,0.0671,7,108571730
"7384","ANXA4",0.9453,1,0.0671,2,69781573
"7385","HCRTR2",0.9452,1,0.0671,6,55174615
"7386","ANKLE2",0.9451,1,0.0671,12,132727250
"7387","VAX2",0.9449,1,0.0671,2,70900691
"7388","ZNF426",0.9448,1,0.0671,19,9528386
"7389","WDR45B",0.9447,1,0.0671,17,82615711
"7390","IL15RA",0.9447,1,0.0671,10,5948985
"7391","ARHGEF26",0.9444,1,0.0671,3,154121997
"7392","RPP30",0.9443,1,0.0671,10,90871999
"7393","AKAP7",0.9443,1,0.0671,6,131145305
"7394","SLC10A2",0.9441,1,0.0671,13,103046156
"7395","CKS2",0.944,1,0.0671,9,89315228
"7396","ZNF737",0.944,1,0.0671,19,20544609
"7397","CCR6",0.9439,1,0.0671,6,167136141
"7398","PLA2G4C",0.9439,1,0.0671,19,48048362
"7399","ADGRG4",0.9439,1,0.0671,NA,136322843
"7400","ARSH",0.9438,1,0.0671,NA,3006616
"7401","NUDT16L1",0.9437,1,0.0671,16,4693730
"7402","NUDT1",0.9436,1,0.0671,7,2243026
"7403","TMEM200A",0.9435,1,0.0671,6,130440407
"7404","KIF25",0.9433,1,0.0671,6,167996200
"7405","RWDD3",0.9433,1,0.0671,1,95234231
"7406","PEX2",0.9431,1,0.0671,8,76983315
"7407","S100A7A",0.9431,1,0.0671,1,153418066
"7408","CAPNS1",0.943,1,0.0671,19,36141096
"7409","NOP53",0.943,1,0.0671,19,47740876
"7410","TFE3",0.943,1,0.0671,NA,49030190
"7411","ORC5",0.943,1,0.0671,7,104126891
"7412","RAB40AL",0.9428,1,0.0671,NA,102937320
"7413","FUZ",0.9427,1,0.0671,19,49802941
"7414","OR6B1",0.9427,1,0.0671,7,144003996
"7415","SECISBP2",0.9426,1,0.0671,9,89318595
"7416","CARD19",0.9425,1,0.0671,9,93107691
"7417","DNASE1",0.9424,1,0.0671,16,3655377
"7418","YIPF1",0.9421,1,0.0671,1,53860055
"7419","PARN",0.942,1,0.0671,16,14436746
"7420","SOHLH1",0.9419,1,0.0671,9,135693679
"7421","C8B",0.9417,1,0.0671,1,56929420
"7422","SAMSN1",0.9417,1,0.0671,21,14485926
"7423","GPR15",0.9415,1,0.0671,3,98532043
"7424","KRTAP27-1",0.9414,1,0.0671,21,30337077
"7425","PTPRN2",0.9414,1,0.0671,7,157540441
"7426","SLC16A9",0.9412,1,0.0671,10,59652801
"7427","DPT",0.9411,1,0.0671,1,168696554
"7428","TDRD6",0.9411,1,0.0671,6,46687929
"7429","ZNF566",0.941,1,0.0671,19,36448984
"7430","OR2B11",0.9408,1,0.0671,1,247451061
"7431","P2RY11",0.9408,1,0.0671,19,10111722
"7432","CREB3L4",0.9406,1,0.0671,1,153968525
"7433","GLT1D1",0.9406,1,0.0671,12,128875939
"7434","TUBB1",0.9406,1,0.0671,20,59019524
"7435","C5",0.9406,1,0.0671,9,120952743
"7436","METTL21C",0.9405,1,0.0671,13,102686047
"7437","TGS1",0.9403,1,0.0671,8,55773641
"7438","ARHGAP19",0.9402,1,0.0671,10,97229152
"7439","SLC22A4",0.9402,1,0.0671,5,132294659
"7440","SETDB2",0.9401,1,0.0671,13,49460109
"7441","MYO10",0.94,1,0.0671,5,16666699
"7442","RIBC2",0.94,1,0.0671,22,45413944
"7443","ERCC4",0.94,1,0.0671,16,13920181
"7444","MYO1E",0.94,1,0.0671,15,59136696
"7445","PSAP",0.9399,1,0.0671,10,71811309
"7446","SEMA3D",0.9399,1,0.0671,7,84999457
"7447","IFNA2",0.9397,1,0.0671,9,21384789
"7448","KRT71",0.9396,1,0.0671,12,52544536
"7449","KYAT3",0.9394,1,0.0671,1,88936242
"7450","FBXL17",0.9391,1,0.0671,5,107861740
"7451","ARHGAP20",0.9391,1,0.0671,11,110579389
"7452","CDCA4",0.9387,1,0.0671,14,105011232
"7453","MMACHC",0.9386,1,0.0671,1,45496555
"7454","AC079298.3",0.9386,1,0.0671,4,154298251
"7455","RSPO1",0.9386,1,0.0671,1,37612766
"7456","CASP9",0.9385,1,0.0671,1,15487282
"7457","PARM1",0.9384,1,0.0671,4,74933355
"7458","SPINDOC",0.9382,1,0.0671,11,63813759
"7459","MUC2",0.9381,1,0.0671,11,1075920
"7460","MSLN",0.9381,1,0.0671,16,762694
"7461","WWC2",0.938,1,0.0671,4,183099567
"7462","PKNOX1",0.938,1,0.0671,21,43004380
"7463","SLC35D1",0.9379,1,0.0671,1,67004422
"7464","FGD5",0.9379,1,0.0671,3,14818960
"7465","TIA1",0.9378,1,0.0671,2,70212739
"7466","S100A11",0.9378,1,0.0671,1,152032669
"7467","TMEM270",0.9378,1,0.0671,7,73861195
"7468","ZNF706",0.9378,1,0.0671,8,101199231
"7469","TRMT61B",0.9376,1,0.0671,2,28850218
"7470","NDUFAF1",0.9374,1,0.0671,15,41387467
"7471","TM6SF1",0.9372,1,0.0671,15,83107682
"7472","OR5M8",0.9371,1,0.0671,11,56490455
"7473","NUPL2",0.9368,1,0.0671,7,23182089
"7474","PNPLA1",0.9368,1,0.0671,6,36270462
"7475","DNTT",0.9368,1,0.0671,10,96304514
"7476","PAM",0.9366,1,0.0671,5,102866202
"7477","GLUD2",0.9366,1,0.0671,NA,121047784
"7478","NPEPL1",0.9365,1,0.0671,20,58691034
"7479","ASTL",0.9365,1,0.0671,2,96123862
"7480","CCDC73",0.9364,1,0.0671,11,32601755
"7481","RPN2",0.9364,1,0.0671,20,37184203
"7482","CCDC174",0.9363,1,0.0671,3,14654453
"7483","RASSF6",0.9363,1,0.0671,4,73576252
"7484","LYPLA1",0.9363,1,0.0671,8,54048076
"7485","IQCC",0.9361,1,0.0671,1,32205682
"7486","AC090673.2",0.9358,1,0.0671,12,65951407
"7487","TMEM209",0.9357,1,0.0671,7,130170470
"7488","KCTD15",0.9352,1,0.0671,19,33800464
"7489","PRSS45",0.9351,1,0.0671,3,46742359
"7490","LYSMD4",0.935,1,0.0671,15,99729136
"7491","CRACR2B",0.9349,1,0.0671,11,828609
"7492","OR13C5",0.9349,1,0.0671,9,104598470
"7493","SUMF2",0.9349,1,0.0671,7,56064255
"7494","CD33",0.9349,1,0.0671,19,51225123
"7495","ASTE1",0.9348,1,0.0671,3,131014065
"7496","KIAA1549L",0.9347,1,0.0671,11,33541841
"7497","C20orf96",0.9345,1,0.0671,20,271242
"7498","WNT11",0.9343,1,0.0671,11,76187082
"7499","ZNF862",0.9342,1,0.0671,7,149833805
"7500","CIB3",0.9341,1,0.0671,19,16164737
"7501","MTTP",0.9341,1,0.0671,4,99564098
"7502","THAP6",0.9339,1,0.0671,4,75514165
"7503","CAPN3",0.9338,1,0.0671,15,42359815
"7504","TIRAP",0.9338,1,0.0671,11,126290919
"7505","CMKLR1",0.9337,1,0.0671,12,108291851
"7506","ABCG5",0.9336,1,0.0671,2,43813156
"7507","B3GALNT2",0.933,1,0.0671,1,235448445
"7508","CASP12",0.933,1,0.0671,11,104886727
"7509","AKAP11",0.9329,1,0.0671,13,42286397
"7510","SH2B3",0.9327,1,0.0671,12,111418144
"7511","HBB",0.9324,1,0.0671,11,5225678
"7512","CAMK4",0.9323,1,0.0671,5,111224403
"7513","OR10V1",0.932,1,0.0671,11,59712933
"7514","KCTD19",0.9318,1,0.0671,16,67288160
"7515","APLF",0.9318,1,0.0671,2,68490190
"7516","OR2J2",0.9316,1,0.0671,6,29173619
"7517","CACNB2",0.9315,1,0.0671,10,18140740
"7518","ALCAM",0.9315,1,0.0671,3,105367424
"7519","SAMHD1",0.9311,1,0.0671,20,36892935
"7520","CAV1",0.9311,1,0.0671,7,116526548
"7521","ZACN",0.9311,1,0.0671,17,76079277
"7522","GIMAP5",0.931,1,0.0671,7,150737497
"7523","OR4C6",0.931,1,0.0671,11,55665170
"7524","DAGLB",0.9309,1,0.0671,7,6409845
"7525","MVB12A",0.9307,1,0.0671,19,17420211
"7526","USO1",0.9306,1,0.0671,4,75724841
"7527","PPP6R2",0.9306,1,0.0671,22,50393908
"7528","SLC34A3",0.9305,1,0.0671,9,137231707
"7529","LILRB4",0.9304,1,0.0671,19,54662928
"7530","ZNF33B",0.9303,1,0.0671,10,42592633
"7531","CYB561D2",0.9302,1,0.0671,3,50351461
"7532","OSM",0.9301,1,0.0671,22,30263887
"7533","CCDC63",0.93,1,0.0671,12,110852954
"7534","TMC7",0.9299,1,0.0671,16,18984074
"7535","EFCAB11",0.9298,1,0.0671,14,89797278
"7536","SPTA1",0.9297,1,0.0671,1,158611271
"7537","TEX44",0.9296,1,0.0671,2,231592959
"7538","ZNF570",0.9296,1,0.0671,19,37467909
"7539","TAF15",0.9294,1,0.0671,17,35809569
"7540","ZCCHC2",0.9294,1,0.0671,18,62523684
"7541","CLYBL",0.9293,1,0.0671,13,99606733
"7542","ALOX15B",0.9292,1,0.0671,17,8039162
"7543","GAST",0.9291,1,0.0671,17,41715444
"7544","CCDC78",0.9291,1,0.0671,16,721441
"7545","SEMA3C",0.9289,1,0.0671,7,80744914
"7546","ACKR2",0.9289,1,0.0671,3,42864509
"7547","TRMT1",0.9288,1,0.0671,19,13104972
"7548","MARCH10",0.9287,1,0.0671,17,62701633
"7549","TMEM223",0.9287,1,0.0671,11,62790633
"7550","LILRA4",0.9287,1,0.0671,19,54331298
"7551","DHDH",0.9287,1,0.0671,19,48933722
"7552","TM4SF20",0.9284,1,0.0671,2,227363746
"7553","B4GALNT3",0.9282,1,0.0671,12,460420
"7554","CLIC5",0.928,1,0.0671,6,45902918
"7555","PLSCR5",0.928,1,0.0671,3,146589670
"7556","TBC1D9B",0.928,1,0.0671,5,179863466
"7557","AKNAD1",0.9276,1,0.0671,1,108816177
"7558","ACTA2",0.9275,1,0.0671,10,88935258
"7559","ZBTB24",0.9274,1,0.0671,6,109465658
"7560","TMEM80",0.9274,1,0.0671,11,698874
"7561","ZNF285",0.9273,1,0.0671,19,44386512
"7562","RASA1",0.9273,1,0.0671,5,87268515
"7563","OR2Y1",0.9271,1,0.0671,5,180739140
"7564","PPP1R15A",0.927,1,0.0671,19,48873234
"7565","P2RX5",0.927,1,0.0671,17,3668527
"7566","ZNF808",0.9268,1,0.0671,19,52543298
"7567","SPINK1",0.9268,1,0.0671,5,147824686
"7568","CNBD1",0.9268,1,0.0671,8,86866497
"7569","LILRB2",0.9268,1,0.0671,19,54274730
"7570","AFM",0.9266,1,0.0671,4,73481783
"7571","PTPN22",0.9265,1,0.0671,1,113814957
"7572","KRT3",0.9265,1,0.0671,12,52790067
"7573","BPHL",0.9265,1,0.0671,6,3123694
"7574","HELB",0.9262,1,0.0671,12,66302708
"7575","TET2",0.9261,1,0.0671,4,105233964
"7576","OR3A1",0.9259,1,0.0671,17,3291670
"7577","CTIF",0.9258,1,0.0671,18,48619641
"7578","TBPL2",0.9257,1,0.0671,14,55414428
"7579","AFAP1L2",0.9257,1,0.0671,10,114290234
"7580","FBXW12",0.9256,1,0.0671,3,48372313
"7581","FCN2",0.9255,1,0.0671,9,134880823
"7582","SPIC",0.9254,1,0.0671,12,101477582
"7583","LRG1",0.9254,1,0.0671,19,4531619
"7584","PBXIP1",0.9252,1,0.0671,1,154945037
"7585","RTL9",0.925,1,0.0671,NA,110450642
"7586","RHOD",0.925,1,0.0671,11,67056978
"7587","ATP10D",0.925,1,0.0671,4,47512540
"7588","PHLDB2",0.9246,1,0.0671,3,111884132
"7589","OR7A10",0.9246,1,0.0671,19,14840975
"7590","FFAR2",0.9241,1,0.0671,19,35449722
"7591","CHST9",0.9241,1,0.0671,18,26916269
"7592","DEPDC1",0.924,1,0.0671,1,68476939
"7593","PRSS55",0.9237,1,0.0671,8,10525595
"7594","ACTRT1",0.9236,1,0.0671,NA,128051174
"7595","ANXA7",0.9235,1,0.0671,10,73376120
"7596","GSTO2",0.9235,1,0.0671,10,104274687
"7597","FAM83C",0.9233,1,0.0671,20,35284265
"7598","DUSP6",0.9231,1,0.0671,12,89349306
"7599","HSPA13",0.9231,1,0.0671,21,14373636
"7600","TMEM163",0.9231,1,0.0671,2,134456738
"7601","STOML1",0.9231,1,0.0671,15,73983989
"7602","CERCAM",0.9223,1,0.0671,9,128420888
"7603","CD22",0.9222,1,0.0671,19,35329228
"7604","TFF1",0.9218,1,0.0671,21,42363260
"7605","OR14K1",0.9215,1,0.0671,1,247738622
"7606","ZNF613",0.9213,1,0.0671,19,51940269
"7607","ANGPT2",0.9213,1,0.0671,8,6499930
"7608","CLRN2",0.9212,1,0.0671,4,17515312
"7609","UGT3A1",0.9211,1,0.0671,5,35954207
"7610","BGLAP",0.9209,1,0.0671,1,156242277
"7611","SELE",0.9202,1,0.0671,1,169725754
"7612","CEP162",0.9201,1,0.0671,6,84125085
"7613","ZNF107",0.9199,1,0.0671,7,64691249
"7614","CCDC116",0.9199,1,0.0671,22,21634022
"7615","ORMDL1",0.9197,1,0.0671,2,189771792
"7616","FAM110B",0.9195,1,0.0671,8,58146258
"7617","TMEM82",0.9194,1,0.0671,1,15742578
"7618","MAN2C1",0.9194,1,0.0671,15,75355914
"7619","PLD1",0.9187,1,0.0671,3,171603098
"7620","L3HYPDH",0.9184,1,0.0671,14,59472986
"7621","C6orf118",0.9184,1,0.0671,6,165280082
"7622","KIF26B",0.9183,1,0.0671,1,245155440
"7623","LVRN",0.9182,1,0.0671,5,115962625
"7624","RASGRP3",0.9181,1,0.0671,2,33515011
"7625","MAPK12",0.918,1,0.0671,22,50248149
"7626","CEP57",0.9178,1,0.0671,11,95788870
"7627","FCHSD1",0.9176,1,0.0671,5,141641526
"7628","TUB",0.9174,1,0.0671,11,8038872
"7629","EFS",0.9174,1,0.0671,14,23351680
"7630","OR6V1",0.9173,1,0.0671,7,143052342
"7631","SPINK5",0.917,1,0.0671,5,148063856
"7632","TEDDM1",0.917,1,0.0671,1,182399761
"7633","CKAP2L",0.9167,1,0.0671,2,112738830
"7634","OR1L3",0.9166,1,0.0671,9,122675187
"7635","SPDL1",0.9166,1,0.0671,5,169588429
"7636","LEMD1",0.9165,1,0.0671,1,205381671
"7637","KRTAP1-3",0.9165,1,0.0671,17,41034341
"7638","DMRT3",0.9163,1,0.0671,9,977000
"7639","PLEKHG3",0.916,1,0.0671,14,64727607
"7640","CCBE1",0.9159,1,0.0671,18,59435942
"7641","PTAFR",0.9159,1,0.0671,1,28150009
"7642","ENKUR",0.9158,1,0.0671,10,24984205
"7643","CYTL1",0.9158,1,0.0671,4,5015155
"7644","MYRIP",0.9155,1,0.0671,3,39900827
"7645","CFAP52",0.9154,1,0.0671,17,9576726
"7646","ZBTB12",0.9154,1,0.0671,6,31896521
"7647","TRAF5",0.9154,1,0.0671,1,211353259
"7648","MUC21",0.9154,1,0.0671,6,30983962
"7649","OR7A17",0.9152,1,0.0671,19,14880467
"7650","ZFYVE26",0.9151,1,0.0671,14,67748467
"7651","EXOG",0.9147,1,0.0671,3,38496375
"7652","BPI",0.9146,1,0.0671,20,38304167
"7653","OR8K1",0.9146,1,0.0671,11,56346040
"7654","REG3G",0.9144,1,0.0671,2,79026084
"7655","ACKR1",0.9142,1,0.0671,1,159204984
"7656","ALKBH2",0.9137,1,0.0671,12,109088232
"7657","SLC5A3",0.9133,1,0.0671,21,34095197
"7658","MACC1",0.9131,1,0.0671,7,20140968
"7659","SURF2",0.913,1,0.0671,9,133356593
"7660","AARS",0.9129,1,0.0671,16,70252728
"7661","CENPC",0.9128,1,0.0671,4,67472661
"7662","PRUNE1",0.9127,1,0.0671,1,151017816
"7663","KRT27",0.9125,1,0.0671,17,40777010
"7664","C17orf53",0.9125,1,0.0671,17,44145245
"7665","SPTLC3",0.9123,1,0.0671,20,13009196
"7666","BCL2L12",0.9122,1,0.0671,19,49665824
"7667","KDELR3",0.9122,1,0.0671,22,38468249
"7668","ZSCAN22",0.9121,1,0.0671,19,58334754
"7669","RNF212",0.9119,1,0.0671,4,1072941
"7670","VGLL2",0.9118,1,0.0671,6,117265777
"7671","ASB4",0.9118,1,0.0671,7,95485981
"7672","ABCC5",0.9113,1,0.0671,3,183921370
"7673","WFIKKN2",0.9111,1,0.0671,17,50835957
"7674","ARRDC1",0.9106,1,0.0671,9,137605744
"7675","CFAP77",0.9102,1,0.0671,9,132410272
"7676","SLC39A5",0.9101,1,0.0671,12,56226171
"7677","SPATA17",0.9099,1,0.0671,1,217631380
"7678","RMDN2",0.9097,1,0.0671,2,37929294
"7679","GPR176",0.9096,1,0.0671,15,39801184
"7680","MTBP",0.9096,1,0.0671,8,120444945
"7681","ULK4",0.9089,1,0.0671,3,41246975
"7682","CNTNAP4",0.9088,1,0.0671,16,76277676
"7683","TRDN",0.9088,1,0.0671,6,123218604
"7684","MGAM2",0.9086,1,0.0671,7,142116958
"7685","HTR3C",0.9085,1,0.0671,3,184054729
"7686","PRR27",0.9082,1,0.0671,4,70141416
"7687","TNFAIP8L2",0.9081,1,0.0671,1,151158767
"7688","LILRA1",0.9079,1,0.0671,19,54594195
"7689","ALG9",0.9076,1,0.0671,11,111786082
"7690","GOLGA8B",0.9075,1,0.0671,15,34527778
"7691","NEK3",0.9071,1,0.0671,13,52133198
"7692","PIK3C2G",0.9069,1,0.0671,12,18282091
"7693","LRRC30",0.9066,1,0.0671,18,7231140
"7694","C7orf31",0.9066,1,0.0671,7,25135973
"7695","MDH2",0.9066,1,0.0671,7,76048180
"7696","SLC28A2",0.9065,1,0.0671,15,45252248
"7697","EPN3",0.9062,1,0.0671,17,50528841
"7698","C1orf112",0.9059,1,0.0671,1,169795107
"7699","HNRNPDL",0.9058,1,0.0671,4,82426466
"7700","TRIM40",0.9054,1,0.0671,6,30137039
"7701","USP53",0.905,1,0.0671,4,119239763
"7702","CDHR5",0.905,1,0.0671,11,617383
"7703","CD1C",0.9049,1,0.0671,1,158290066
"7704","ADGRE1",0.9047,1,0.0671,19,6887612
"7705","ARVCF",0.9047,1,0.0671,22,19967157
"7706","OR2AG2",0.9047,1,0.0671,11,6768007
"7707","PALM2-AKAP2",0.9046,1,0.0671,9,110015995
"7708","C3orf62",0.9046,1,0.0671,3,49271183
"7709","PPP3R2",0.9045,1,0.0671,9,101594414
"7710","KCNK16",0.9044,1,0.0671,6,39315153
"7711","ITPKC",0.9042,1,0.0671,19,40714142
"7712","MRPS30",0.9041,1,0.0671,5,44808987
"7713","KRT23",0.9038,1,0.0671,17,40922998
"7714","OR2AK2",0.9038,1,0.0671,1,247965339
"7715","OR2T1",0.9037,1,0.0671,1,248406030
"7716","IGSF5",0.9035,1,0.0671,21,39745520
"7717","RSPH3",0.9032,1,0.0671,6,158977555
"7718","SCOC",0.9032,1,0.0671,4,140369348
"7719","SPATC1L",0.9028,1,0.0671,21,46161402
"7720","FAM83E",0.9025,1,0.0671,19,48601119
"7721","NBR1",0.9023,1,0.0671,17,43175821
"7722","AFF4",0.9019,1,0.0671,5,132873752
"7723","HNRNPA2B1",0.9018,1,0.0671,7,26192571
"7724","TNFAIP8",0.9018,1,0.0671,5,119333572
"7725","SPATA18",0.9015,1,0.0671,4,52051763
"7726","IQSEC2",0.9014,1,0.0671,NA,53234278
"7727","C4orf33",0.9013,1,0.0671,4,129102604
"7728","STOX1",0.901,1,0.0671,10,68882017
"7729","RUBCNL",0.9008,1,0.0671,13,46343326
"7730","CD276",0.9002,1,0.0671,15,73699618
"7731","SELENOP",0.9001,1,0.0671,5,42800764
"7732","USH1C",0.9,1,0.0671,11,17494336
"7733","MEAK7",0.8999,1,0.0671,16,84479926
"7734","MAT1A",0.8996,1,0.0671,10,80273833
"7735","CCT8L2",0.8994,1,0.0671,22,16590897
"7736","CCNA1",0.8988,1,0.0671,13,36432644
"7737","GPC3",0.8987,1,0.0671,NA,133536236
"7738","GZMM",0.8983,1,0.0671,19,544079
"7739","IGFL3",0.8978,1,0.0671,19,46123937
"7740","PRAME",0.8977,1,0.0671,22,22548084
"7741","YTHDF1",0.8977,1,0.0671,20,63196712
"7742","WDR31",0.8976,1,0.0671,9,113316750
"7743","HOXD9",0.8974,1,0.0671,2,176118951
"7744","FNDC3B",0.8971,1,0.0671,3,172133480
"7745","MLXIP",0.8969,1,0.0671,12,122079043
"7746","ZNF571",0.8963,1,0.0671,19,37564624
"7747","KANSL1",0.8957,1,0.0671,17,46031489
"7748","CEP68",0.8956,1,0.0671,2,65069447
"7749","NELFCD",0.8955,1,0.0671,20,58986166
"7750","MARC1",0.8951,1,0.0671,1,220781931
"7751","NCSTN",0.8946,1,0.0671,1,160339904
"7752","ITPRID1",0.8946,1,0.0671,7,31553004
"7753","ZNF518B",0.8941,1,0.0671,4,10443106
"7754","PPP1R1A",0.8941,1,0.0671,12,54580992
"7755","SATL1",0.8941,1,0.0671,NA,85094188
"7756","KIF2B",0.8937,1,0.0671,17,53823036
"7757","GPC1",0.8937,1,0.0671,2,240459042
"7758","SOCS1",0.8937,1,0.0671,16,11254849
"7759","TSR1",0.8937,1,0.0671,17,2321302
"7760","VIT",0.8936,1,0.0671,2,36716372
"7761","MRPL53",0.8932,1,0.0671,2,74472130
"7762","BCAR1",0.893,1,0.0671,16,75229542
"7763","RPL6",0.8929,1,0.0671,12,112405327
"7764","BCAS2",0.8928,1,0.0671,1,114568170
"7765","PRRC2B",0.8926,1,0.0671,9,131430244
"7766","BTBD1",0.8924,1,0.0671,15,83011480
"7767","ZIM3",0.8921,1,0.0671,19,57134920
"7768","CYB5R2",0.8921,1,0.0671,11,7665391
"7769","YARS",0.8917,1,0.0671,1,32772444
"7770","MSRB2",0.8917,1,0.0671,10,23095667
"7771","AKAP12",0.8916,1,0.0671,6,151240562
"7772","SLC25A37",0.8916,1,0.0671,8,23529009
"7773","CLEC4F",0.8913,1,0.0671,2,70809138
"7774","AKAP8",0.8911,1,0.0671,19,15354983
"7775","MPP3",0.891,1,0.0671,17,43801706
"7776","NUP155",0.891,1,0.0671,5,37291911
"7777","STPG3",0.8903,1,0.0671,9,137251302
"7778","NAALADL2",0.8902,1,0.0671,3,175096823
"7779","IL17RB",0.8901,1,0.0671,3,53848667
"7780","PHF3",0.8896,1,0.0671,6,63646579
"7781","FAM160B2",0.8895,1,0.0671,8,22094514
"7782","MAGOH",0.8892,1,0.0671,1,53227076
"7783","SULT1A4",0.8892,1,0.0671,16,29461885
"7784","FOLR1",0.8892,1,0.0671,11,72192276
"7785","TULP3",0.8889,1,0.0671,12,2886972
"7786","PLA2G15",0.8888,1,0.0671,16,68245428
"7787","ABCG1",0.8884,1,0.0671,21,42201577
"7788","OXTR",0.8884,1,0.0671,3,8752981
"7789","CASKIN2",0.888,1,0.0671,17,75495280
"7790","AZIN2",0.8876,1,0.0671,1,33082170
"7791","PRRX2",0.8876,1,0.0671,9,129719278
"7792","FKTN",0.8873,1,0.0671,9,105575045
"7793","USP45",0.8871,1,0.0671,6,99435781
"7794","PNLIPRP3",0.8867,1,0.0671,10,116428016
"7795","SAXO1",0.8863,1,0.0671,9,18928085
"7796","NUF2",0.8854,1,0.0671,1,163326152
"7797","PGLYRP3",0.8851,1,0.0671,1,153297965
"7798","CAPZA3",0.8849,1,0.0671,12,18738275
"7799","TMEM176B",0.8848,1,0.0671,7,150791571
"7800","SSPN",0.8844,1,0.0671,12,26195805
"7801","RNF215",0.884,1,0.0671,22,30373917
"7802","GSDMB",0.884,1,0.0671,17,39904819
"7803","KCTD11",0.8839,1,0.0671,17,7352950
"7804","C1orf74",0.883,1,0.0671,1,209775287
"7805","PARP9",0.8828,1,0.0671,3,122528392
"7806","SPNS3",0.882,1,0.0671,17,4433972
"7807","SLC7A4",0.8814,1,0.0671,22,21025801
"7808","TP53I11",0.8809,1,0.0671,11,44934903
"7809","SRPRB",0.8807,1,0.0671,3,133805862
"7810","LTB",0.8799,1,0.0671,6,31576530
"7811","SLC5A9",0.8798,1,0.0671,1,48222761
"7812","ANGEL1",0.879,1,0.0671,14,76789236
"7813","PGM5",0.8789,1,0.0671,9,68357149
"7814","NUFIP2",0.8789,1,0.0671,17,29264544
"7815","GORASP1",0.8786,1,0.0671,3,39098264
"7816","RCBTB1",0.8782,1,0.0671,13,49534125
"7817","EFHC1",0.8781,1,0.0671,6,52423959
"7818","NPFFR2",0.8778,1,0.0671,4,72031989
"7819","DOCK6",0.8777,1,0.0671,19,11199388
